h_rate,controller,seed,viol_rate,final_V,auc_V,pearson
0.0,C3_EMA,28,0.34734734734734735,0.02940843128207534,2.0099013356217106,0.9473733767069663
0.0,C3_EMA,29,0.34634634634634637,0.002712196433268965,2.064542703340172,0.9385428956730549
0.0,C3_EMA,30,0.34534534534534533,0.09542213681003375,1.9945704180635482,0.9502348421234361
0.0,C3_EMA,31,0.36236236236236236,0.42236766456478325,2.02187863044135,0.9507517242804647
0.0,C3_EMA,32,0.3663663663663664,0.053915923541056905,2.1015101143256567,0.9495628050015461
0.0,C3_EMA,33,0.36236236236236236,66.30873128701788,2.108493275211511,0.9521722813076189
0.0,C3_EMA,34,0.34434434434434436,0.8384963704703676,2.0978653787120916,0.9534570781654074
0.0,C3_EMA,35,0.35235235235235235,0.011083991279644202,2.031358369448024,0.9429304325412211
0.0,C3_EMA,36,0.35235235235235235,0.12991865035315667,1.9687510764702274,0.9495993881316808
0.0,C3_EMA,37,0.3563563563563564,67.46811069428496,2.0710366248408443,0.9367792918691924
0.0,C3_EMA,38,0.35135135135135137,0.5193551305813924,2.06916538832838,0.9387041292725757
0.0,C3_EMA,39,0.33933933933933935,2.074209144487981,2.089761063518966,0.9516440511681434
0.0,C3_raw,0,0.5005005005005005,0.5734924915549457,0.5616622874476238,0.0888614513881526
0.0,C3_raw,1,0.4894894894894895,0.5863420311216511,0.5604668822301053,0.0738296456241781
0.0,C3_raw,2,0.5045045045045045,0.6022346060055925,0.5643161797530523,0.6084676659111198
0.0,C3_raw,3,0.5095095095095095,0.6318105332279714,0.5612807936125238,0.9271449468665909
0.0,C3_raw,4,0.5005005005005005,0.6552818015996402,0.563159230121515,0.6995769518272327
0.0,C3_raw,5,0.4994994994994995,0.5392887624567052,0.5733386821955075,0.08970091148722807
0.0,C3_raw,6,0.4974974974974975,0.5877052159866127,0.5638315061224365,0.4739414324738603
0.0,C3_raw,7,0.4954954954954955,0.5738956637930018,0.5595875877142062,0.3948219906291677
0.0,C3_raw,8,0.5025025025025025,0.6606326656264768,0.5624249908001621,0.05958187296830666
0.0,C3_raw,9,0.4994994994994995,0.6112645909171297,0.5547120079036024,0.8085162046329486
0.0,C3_raw,10,0.5045045045045045,0.5918053121871465,0.5566720401901035,0.843890392953069
0.0,C3_raw,11,0.5015015015015015,0.5732851492961917,0.5605907796208973,0.4379058513405334
0.0,C3_raw,12,0.5045045045045045,0.5766904835245629,0.5616296021995609,0.17621649479896317
0.0,C3_raw,13,0.4954954954954955,0.5102431695516407,0.5830576925264115,0.1408505297850192
0.0,C3_raw,14,0.5045045045045045,0.4410847432793742,0.5620023391577447,0.2228009283827671
0.0,C3_raw,15,0.4984984984984985,0.4704418088803537,0.5561686974931683,0.23632575868006564
0.0,C3_raw,16,0.4964964964964965,0.5621363040730399,0.5695154977687933,0.05979726578359749
0.0,C3_raw,17,0.4994994994994995,0.583629193141423,0.5677641815991135,0.06842667710341362
0.0,C3_raw,18,0.5035035035035035,0.4304373121040133,0.5623910538391172,0.2747144324559136
0.0,C3_raw,19,0.5005005005005005,0.44151801503413507,0.5660110184116762,0.14523099533580366
0.0,C3_raw,20,0.4994994994994995,0.6068477934767686,0.56479944987706,0.5145488385754833
0.0,C3_raw,21,0.4984984984984985,0.3560253595939186,0.5733552591789912,0.09907073714341308
0.0,C3_raw,22,0.4894894894894895,0.784728221303385,0.5608355858476247,0.1452911901823543
0.0,C3_raw,23,0.5005005005005005,0.40194060250822977,0.5625103352273375,0.3114550107199005
0.0,C3_raw,24,0.4984984984984985,0.6637214086114035,0.559607048447215,0.48546169994157823
0.0,C3_raw,25,0.4854854854854855,0.5102105906413901,0.557202362453022,0.8171101497017551
0.0,C3_raw,26,0.4974974974974975,0.4872602610248592,0.5699226672076848,0.3780323332621314
0.0,C3_raw,27,0.4964964964964965,0.47151929008397264,0.5716747778411025,0.12367155925914101
0.0,C3_raw,28,0.5015015015015015,0.32303512877730534,0.5576985719972842,0.4602659928343118
0.0,C3_raw,29,0.4994994994994995,0.41227459061616567,0.5602238624390515,0.8188455243744606
0.0,C3_raw,30,0.5075075075075075,0.7045210348788467,0.5636876103272189,0.21180510586281334
0.0,C3_raw,31,0.5005005005005005,0.5608001442469565,0.5583439513113176,0.8465212140528626
0.0,C3_raw,32,0.4924924924924925,0.6172352581835195,0.559821499822594,0.9004490047095791
0.0,C3_raw,33,0.5035035035035035,0.5427147225459689,0.5577364934173763,0.8465338170868105
0.0,C3_raw,34,0.4984984984984985,0.8099368056001397,0.5634638561087787,0.20378089677160308
0.0,C3_raw,35,0.48848848848848847,0.42670880797480615,0.5729640795733418,0.08104793135712562
0.0,C3_raw,36,0.5005005005005005,0.43292039601095905,0.5673926323342303,0.7710470187285927
0.0,C3_raw,37,0.5065065065065065,0.42525877445189686,0.5579211035287753,0.6822723534335426
0.0,C3_raw,38,0.5005005005005005,0.5447780931984237,0.5606836762249974,0.538694951255861
0.0,C3_raw,39,0.4894894894894895,0.4664795234798852,0.5598908374678925,0.7187209508638075
0.1,C3_EMA,0,0.26126126126126126,0.8032897964987462,2.155427832141354,0.907465944557193
0.1,C3_EMA,1,0.2752752752752753,0.30297460586659075,2.0888678047808527,0.8982943885444601
0.1,C3_EMA,2,0.25125125125125125,0.06524763613607391,2.193439086269009,0.9153441068664352
0.1,C3_EMA,3,0.2732732732732733,0.016085008632811346,2.119125852264113,0.8909557045218977
0.1,C3_EMA,4,0.2602602602602603,0.24438641992130333,2.0608702734623177,0.879549842706195
0.1,C3_EMA,5,0.27927927927927926,3.9760659787155044,2.125929707008091,0.8608362168045159
0.1,C3_EMA,6,0.2952952952952953,0.01848049667465136,2.098715246585402,0.9185883567405243
0.1,C3_EMA,7,0.2782782782782783,12.44795851898184,2.17427437880774,0.862483950859384
0.1,C3_EMA,8,0.25925925925925924,0.3425316337977525,2.0645597929259796,0.8694261249358514
0.1,C3_EMA,9,0.24724724724724725,0.04203777634270129,2.1557984635883085,0.9255449161320726
