refuter,ate_orig,ate_refuted,delta_ratio,passed,seed,scenario,type,tau_true,gamma,is_fragile
random_common_cause,0.36067883477987644,0.23297928869686946,0.3540533398943203,0,63,4,reliable_strong,1.0,0.0,0
placebo_treatment,0.36067883477987644,-0.15684384689542746,0.43485736275917,1,63,4,reliable_strong,1.0,0.0,0
data_subset,0.36067883477987644,0.2862951476712602,0.19348651809845147,1,63,4,reliable_strong,1.0,0.0,0
random_common_cause,0.8992960429605883,0.884846617394984,0.016067484871872713,1,63,5,reliable_strong,1.0,0.0,0
placebo_treatment,0.8992960429605883,-0.09692472554627456,0.10777844104282608,1,63,5,reliable_strong,1.0,0.0,0
data_subset,0.8992960429605883,0.9510659686009081,0.055245291908840435,1,63,5,reliable_strong,1.0,0.0,0
random_common_cause,0.26801482325393466,0.2411526477720803,0.10022645447637576,1,63,6,reliable_weak,0.5,0.0,0
placebo_treatment,0.26801482325393466,-0.17532982904266467,0.6541795969118686,0,63,6,reliable_weak,0.5,0.0,0
data_subset,0.26801482325393466,0.2923002063472741,0.5988213534627725,0,63,6,reliable_weak,0.5,0.0,0
random_common_cause,1.0944650413461,1.0583343055935488,0.03301223372846458,1,63,7,reliable_weak,0.5,0.0,0
placebo_treatment,1.0944650413461,0.4616985262759,0.4218485824892586,1,63,7,reliable_weak,0.5,0.0,0
data_subset,1.0944650413461,1.0843467299478922,0.15151052419744995,1,63,7,reliable_weak,0.5,0.0,0
random_common_cause,1.099337316389023,1.1349912484466627,0.03243220395242437,1,63,8,reliable_strong,1.0,0.0,0
placebo_treatment,1.099337316389023,0.1207319381308421,0.10982246880093956,1,63,8,reliable_strong,1.0,0.0,0
data_subset,1.099337316389023,1.096078161572582,0.024105617594802585,1,63,8,reliable_strong,1.0,0.0,0
random_common_cause,0.6642687610629336,0.8247885690159679,0.24164888876631424,0,63,9,reliable_weak,0.5,0.0,0
placebo_treatment,0.6642687610629336,-0.08619613570673054,0.1297609352708432,1,63,9,reliable_weak,0.5,0.0,0
data_subset,0.6642687610629336,0.7095346264319524,0.20850788374666795,1,63,9,reliable_weak,0.5,0.0,0
random_common_cause,0.5136368946524692,0.3479662281451763,0.32254432699852487,0,63,10,fragile_strong,0.0,0.5,1
placebo_treatment,0.5136368946524692,1.3465737564629126,2.621645311079172,0,63,10,fragile_strong,0.0,0.5,1
data_subset,0.5136368946524692,0.49781005914335585,1.3736787554801684,0,63,10,fragile_strong,0.0,0.5,1
random_common_cause,1.5645168574203345,1.567919540980139,0.0021749101287505354,1,63,11,reliable_strong,1.0,0.0,0
placebo_treatment,1.5645168574203345,0.294151680873823,0.18801438890140001,1,63,11,reliable_strong,1.0,0.0,0
data_subset,1.5645168574203345,1.535797478841144,0.035225992374141424,1,63,11,reliable_strong,1.0,0.0,0
random_common_cause,0.9633610706836233,0.9465948866850731,0.01740384214057203,1,63,12,reliable_strong,1.0,0.0,0
placebo_treatment,0.9633610706836233,-0.2298099206000368,0.23855014240606418,1,63,12,reliable_strong,1.0,0.0,0
data_subset,0.9633610706836233,0.9224758355957606,0.11758945846322878,1,63,12,reliable_strong,1.0,0.0,0
random_common_cause,0.5385815717720261,0.5521521856403299,0.025196951733149835,1,63,13,reliable_strong,1.0,0.0,0
placebo_treatment,0.5385815717720261,0.25170185181154525,0.46734211678168414,1,63,13,reliable_strong,1.0,0.0,0
data_subset,0.5385815717720261,0.5030816430122937,0.2745471210481394,1,63,13,reliable_strong,1.0,0.0,0
random_common_cause,0.4749874536287614,0.41530821644468946,0.12564381801696126,1,63,14,reliable_weak,0.5,0.0,0
placebo_treatment,0.4749874536287614,0.0548078378130852,0.11538796950186746,1,63,14,reliable_weak,0.5,0.0,0
data_subset,0.4749874536287614,0.4622846424295095,0.15889623270454414,1,63,14,reliable_weak,0.5,0.0,0
random_common_cause,-0.9898359972972475,-0.9951531850834204,0.005371786640101564,1,63,15,fragile_strong,0.0,0.5,1
placebo_treatment,-0.9898359972972475,-0.11472478466950925,0.11590282125803253,1,63,15,fragile_strong,0.0,0.5,1
data_subset,-0.9898359972972475,-0.9105978165331244,0.5483311915766308,0,63,15,fragile_strong,0.0,0.5,1
random_common_cause,0.8353432509251149,0.8999864119693716,0.07738514792891014,1,63,16,reliable_strong,1.0,0.0,0
placebo_treatment,0.8353432509251149,-0.09362045175537476,0.11207423014634191,1,63,16,reliable_strong,1.0,0.0,0
data_subset,0.8353432509251149,0.847250278465346,0.14547466774215137,1,63,16,reliable_strong,1.0,0.0,0
random_common_cause,1.731094245431616,1.3446577255824064,0.2232325136941686,0,63,17,fragile_strong,0.0,0.5,1
placebo_treatment,1.731094245431616,-0.3158331291434503,0.18244710244802598,1,63,17,fragile_strong,0.0,0.5,1
data_subset,1.731094245431616,1.5603612305396015,0.1870549127188725,1,63,17,fragile_strong,0.0,0.5,1
random_common_cause,0.43468867658746474,0.43101663110260846,0.008447529651988571,1,63,18,reliable_weak,0.5,0.0,0
placebo_treatment,0.43468867658746474,0.6046017227612762,1.3908844543817394,0,63,18,reliable_weak,0.5,0.0,0
data_subset,0.43468867658746474,0.2962847959729068,0.4997712812933302,1,63,18,reliable_weak,0.5,0.0,0
random_common_cause,-0.4010578588159625,-0.3528130038898391,0.12029400213863409,1,63,19,fragile_strong,0.0,0.5,1
placebo_treatment,-0.4010578588159625,-1.169784508435686,2.9167475034380934,0,63,19,fragile_strong,0.0,0.5,1
data_subset,-0.4010578588159625,-0.4581693050823027,0.8092911228556748,0,63,19,fragile_strong,0.0,0.5,1
random_common_cause,0.5753755272917107,0.5219165468951013,0.09291146018712435,1,63,20,reliable_weak,0.5,0.0,0
placebo_treatment,0.5753755272917107,-0.23128122010680785,0.4019656887310575,1,63,20,reliable_weak,0.5,0.0,0
data_subset,0.5753755272917107,0.6937628753523144,0.0917248197438479,1,63,20,reliable_weak,0.5,0.0,0
random_common_cause,0.5888920997615643,0.5979126840982902,0.015317889882337113,1,63,21,reliable_weak,0.5,0.0,0
placebo_treatment,0.5888920997615643,0.2942264338980982,0.4996270692325931,1,63,21,reliable_weak,0.5,0.0,0
data_subset,0.5888920997615643,0.5612303424679201,0.2537537622779623,1,63,21,reliable_weak,0.5,0.0,0
random_common_cause,0.21198406162275746,0.21450672930796472,0.011900270548153504,1,63,22,fragile_mild,0.0,0.3,1
placebo_treatment,0.21198406162275746,-1.24100365131123,5.854230935152544,0,63,22,fragile_mild,0.0,0.3,1
data_subset,0.21198406162275746,0.35704253949748865,0.41600753937317014,1,63,22,fragile_mild,0.0,0.3,1
random_common_cause,0.12112985688476875,0.2359073093162881,0.9475570712570686,0,63,23,fragile_mild,0.0,0.3,1
placebo_treatment,0.12112985688476875,1.0854810582516166,8.96130059234065,0,63,23,fragile_mild,0.0,0.3,1
data_subset,0.12112985688476875,0.19975952269583788,1.3874554543725806,0,63,23,fragile_mild,0.0,0.3,1
random_common_cause,0.9428245769916794,0.9421897300767074,0.000673345742638259,1,63,24,reliable_strong,1.0,0.0,0
placebo_treatment,0.9428245769916794,0.018931015817759633,0.020079043630962436,1,63,24,reliable_strong,1.0,0.0,0
data_subset,0.9428245769916794,0.8859233380188296,0.18214352280929122,1,63,24,reliable_strong,1.0,0.0,0
random_common_cause,0.19868813815393924,0.21920379334663395,0.103255561118599,1,63,25,fragile_strong,0.0,0.5,1
placebo_treatment,0.19868813815393924,-0.7219304859147079,3.633485585110128,0,63,25,fragile_strong,0.0,0.5,1
data_subset,0.19868813815393924,0.40248560479305684,1.156785040473826,0,63,25,fragile_strong,0.0,0.5,1
random_common_cause,0.4880709206231867,0.237828573222075,0.512717182743838,0,63,26,reliable_weak,0.5,0.0,0
placebo_treatment,0.4880709206231867,-0.07918964469529723,0.16225028238557013,1,63,26,reliable_weak,0.5,0.0,0
data_subset,0.4880709206231867,0.5772465812305474,0.39541283845842545,1,63,26,reliable_weak,0.5,0.0,0
random_common_cause,0.07876327121366172,0.08720865173985423,0.10722485742475907,1,63,27,fragile_strong,0.0,0.5,1
placebo_treatment,0.07876327121366172,1.6701292833888575,21.204417460751284,0,63,27,fragile_strong,0.0,0.5,1
data_subset,0.07876327121366172,0.43752939812422886,1.5922447759411111,0,63,27,fragile_strong,0.0,0.5,1
random_common_cause,0.8612169194241384,0.8487369103135702,0.014491133219854775,1,63,28,fragile_mild,0.0,0.3,1
placebo_treatment,0.8612169194241384,-1.0011776081103216,1.162515024414255,0,63,28,fragile_mild,0.0,0.3,1
data_subset,0.8612169194241384,0.7611208097013554,0.6388237786970664,0,63,28,fragile_mild,0.0,0.3,1
random_common_cause,0.619822280171443,0.6150697873644309,0.007667508831237295,1,63,29,reliable_strong,1.0,0.0,0
placebo_treatment,0.619822280171443,-0.07823530226621117,0.12622215233142517,1,63,29,reliable_strong,1.0,0.0,0
data_subset,0.619822280171443,0.5739882864470006,0.20756689683692467,1,63,29,reliable_strong,1.0,0.0,0
random_common_cause,1.3752868091624921,1.360934008938101,0.0104362232872222,1,63,30,reliable_strong,1.0,0.0,0
placebo_treatment,1.3752868091624921,-0.16082643847375927,0.1169402901287897,1,63,30,reliable_strong,1.0,0.0,0
data_subset,1.3752868091624921,1.3534734249230127,0.1546422690151588,1,63,30,reliable_strong,1.0,0.0,0
random_common_cause,1.0526863906633788,0.9756631568201903,0.07316826219692092,1,63,31,reliable_strong,1.0,0.0,0
placebo_treatment,1.0526863906633788,-0.4354682704311273,0.41367331647244454,1,63,31,reliable_strong,1.0,0.0,0
data_subset,1.0526863906633788,1.1293507275962174,0.1958333473111607,1,63,31,reliable_strong,1.0,0.0,0
random_common_cause,0.9220704146079316,0.8984053548672603,0.025665132907158543,1,63,32,reliable_strong,1.0,0.0,0
placebo_treatment,0.9220704146079316,-0.0012593116906552682,0.0013657435166605286,1,63,32,reliable_strong,1.0,0.0,0
data_subset,0.9220704146079316,0.9199497699027411,0.2029872504971969,1,63,32,reliable_strong,1.0,0.0,0
random_common_cause,0.2884566404499411,0.28044986328075794,0.02775729883248324,1,63,33,reliable_weak,0.5,0.0,0
placebo_treatment,0.2884566404499411,0.3119966517884441,1.0816067583044189,0,63,33,reliable_weak,0.5,0.0,0
data_subset,0.2884566404499411,0.20415175246823444,0.3344572189340745,1,63,33,reliable_weak,0.5,0.0,0
random_common_cause,0.46832065411801593,0.5092194255135021,0.08733070180838048,1,63,34,fragile_mild,0.0,0.3,1
placebo_treatment,0.46832065411801593,-0.37878554735511705,0.8088166601758798,0,63,34,fragile_mild,0.0,0.3,1
data_subset,0.46832065411801593,0.21675303426346781,2.643035254880133,0,63,34,fragile_mild,0.0,0.3,1
random_common_cause,0.7535731805102256,0.7531789531657095,0.0005231440750706992,1,63,35,reliable_weak,0.5,0.0,0
placebo_treatment,0.7535731805102256,0.15357939356452147,0.20380156504579514,1,63,35,reliable_weak,0.5,0.0,0
data_subset,0.7535731805102256,0.7998133078326737,0.15719285083109535,1,63,35,reliable_weak,0.5,0.0,0
random_common_cause,1.3013395346932626,1.2603082300301822,0.031530053125414195,1,63,36,reliable_strong,1.0,0.0,0
placebo_treatment,1.3013395346932626,-0.3191785717285978,0.24526925004536274,1,63,36,reliable_strong,1.0,0.0,0
data_subset,1.3013395346932626,1.4880418887313018,0.11046814913562815,1,63,36,reliable_strong,1.0,0.0,0
random_common_cause,0.8809028394874662,0.8834507706889374,0.0028924088869479512,1,63,37,fragile_mild,0.0,0.3,1
placebo_treatment,0.8809028394874662,0.7863396059196103,0.8926519142305462,0,63,37,fragile_mild,0.0,0.3,1
data_subset,0.8809028394874662,1.035686734476199,0.225414056951086,1,63,37,fragile_mild,0.0,0.3,1
random_common_cause,0.5778886020779943,0.34786933187098484,0.3980339279575635,0,63,38,fragile_mild,0.0,0.3,1
placebo_treatment,0.5778886020779943,-0.06323849091835482,0.1094302443255662,1,63,38,fragile_mild,0.0,0.3,1
data_subset,0.5778886020779943,0.7561381539938173,0.6949281801134154,0,63,38,fragile_mild,0.0,0.3,1
random_common_cause,0.78327479432007,0.8176217334913238,0.04385043336045186,1,63,39,reliable_strong,1.0,0.0,0
placebo_treatment,0.78327479432007,-0.3006706046739503,0.38386350084832055,1,63,39,reliable_strong,1.0,0.0,0
data_subset,0.78327479432007,0.8010450065520727,0.1681082182261876,1,63,39,reliable_strong,1.0,0.0,0
random_common_cause,0.2231727660207221,0.08575621810006018,0.6157406675145232,0,63,40,fragile_strong,0.0,0.5,1
placebo_treatment,0.2231727660207221,-0.5916257234047702,2.650976344263423,0,63,40,fragile_strong,0.0,0.5,1
data_subset,0.2231727660207221,0.7945573389790057,0.47356602703685025,1,63,40,fragile_strong,0.0,0.5,1
random_common_cause,0.5946762029801748,0.6804095255361317,0.14416807352692246,1,63,41,fragile_mild,0.0,0.3,1
placebo_treatment,0.5946762029801748,0.6408720240067979,1.0776823097933232,0,63,41,fragile_mild,0.0,0.3,1
data_subset,0.5946762029801748,0.7050126091986538,1.2847022872380445,0,63,41,fragile_mild,0.0,0.3,1
random_common_cause,0.5016353419087421,0.5035679356350502,0.0038525868591205254,1,63,42,reliable_weak,0.5,0.0,0
placebo_treatment,0.5016353419087421,-0.2293985841454219,0.4573014797413422,1,63,42,reliable_weak,0.5,0.0,0
data_subset,0.5016353419087421,0.5279654505549711,0.20522722310943525,1,63,42,reliable_weak,0.5,0.0,0
random_common_cause,0.2509137406226116,0.12130094875173297,0.5165631485516116,0,63,43,fragile_mild,0.0,0.3,1
placebo_treatment,0.2509137406226116,-1.2283105502675224,4.89534988087787,0,63,43,fragile_mild,0.0,0.3,1
data_subset,0.2509137406226116,0.017320756413059378,28.369660941286348,0,63,43,fragile_mild,0.0,0.3,1
random_common_cause,1.036404295909124,1.0873306377410428,0.04913752483749278,1,63,44,fragile_mild,0.0,0.3,1
placebo_treatment,1.036404295909124,-0.7303539437105836,0.7046998421305501,0,63,44,fragile_mild,0.0,0.3,1
data_subset,1.036404295909124,0.904405370724359,0.34694992549532083,1,63,44,fragile_mild,0.0,0.3,1
random_common_cause,-0.8231496535697035,-0.8855070395188203,0.0757546160393742,1,63,45,fragile_mild,0.0,0.3,1
placebo_treatment,-0.8231496535697035,1.5712110560609336,1.908779344372141,0,63,45,fragile_mild,0.0,0.3,1
data_subset,-0.8231496535697035,-1.2151485617590712,0.49094802104235646,1,63,45,fragile_mild,0.0,0.3,1
random_common_cause,0.8976165568126704,0.9321984545132941,0.03852635898720485,1,63,46,fragile_strong,0.0,0.5,1
placebo_treatment,0.8976165568126704,-0.45284368399911046,0.5044956897933173,0,63,46,fragile_strong,0.0,0.5,1
data_subset,0.8976165568126704,1.2044891307934362,0.40039075024097026,1,63,46,fragile_strong,0.0,0.5,1
random_common_cause,1.3439225151001954,1.398759434216226,0.04080363153372884,1,63,47,fragile_mild,0.0,0.3,1
placebo_treatment,1.3439225151001954,-1.345434631414433,1.0011251514110728,0,63,47,fragile_mild,0.0,0.3,1
data_subset,1.3439225151001954,1.2304709096179844,0.33432844810487283,1,63,47,fragile_mild,0.0,0.3,1
random_common_cause,1.1905060220703392,1.228238919453537,0.0316948395755099,1,63,48,reliable_strong,1.0,0.0,0
placebo_treatment,1.1905060220703392,-0.08281004834559069,0.0695586975709544,1,63,48,reliable_strong,1.0,0.0,0
data_subset,1.1905060220703392,1.237871405732775,0.10603961987599347,1,63,48,reliable_strong,1.0,0.0,0
random_common_cause,-1.588055466230826,-1.5571721423496903,0.019447257692097986,1,63,49,fragile_mild,0.0,0.3,1
placebo_treatment,-1.588055466230826,1.4911286554500187,0.9389650973521357,0,63,49,fragile_mild,0.0,0.3,1
data_subset,-1.588055466230826,-1.4677494700855696,0.16062926302684127,1,63,49,fragile_mild,0.0,0.3,1
random_common_cause,1.012814035447494,1.0102073745571656,0.0025736816425304004,1,63,50,reliable_strong,1.0,0.0,0
placebo_treatment,1.012814035447494,0.11437213950254742,0.11292511310036706,1,63,50,reliable_strong,1.0,0.0,0
data_subset,1.012814035447494,1.04809377110553,0.1651186163163605,1,63,50,reliable_strong,1.0,0.0,0
random_common_cause,1.2824283494665136,1.2816481127991626,0.0006084056607728838,1,63,51,reliable_strong,1.0,0.0,0
placebo_treatment,1.2824283494665136,-0.2506946241231709,0.19548431241983938,1,63,51,reliable_strong,1.0,0.0,0
data_subset,1.2824283494665136,1.189654498090062,0.22282309630329372,1,63,51,reliable_strong,1.0,0.0,0
random_common_cause,0.3005781434947707,0.30069836294212055,0.0003999607088928203,1,63,52,fragile_mild,0.0,0.3,1
placebo_treatment,0.3005781434947707,-0.29593453085826743,0.9845510635520176,0,63,52,fragile_mild,0.0,0.3,1
data_subset,0.3005781434947707,0.5212746931767608,0.9366944948990429,0,63,52,fragile_mild,0.0,0.3,1
random_common_cause,0.7577024109080481,0.7470474944231865,0.014062138817919968,1,63,53,reliable_strong,1.0,0.0,0
placebo_treatment,0.7577024109080481,0.24909865664308264,0.3287552646751606,1,63,53,reliable_strong,1.0,0.0,0
