final_V,cumulative_V,true_viol_rate,max_V,converged,convergence_step,track,seed,h_rate,variant
0.610547782373608,4.37253210219198,0.17717717717717718,230.8574751875341,1,50,T1,44,0.1,beta_high
0.02627447770347585,2.684160954548577,0.22322322322322322,126.34200219927146,1,31,T1,45,0.1,full
0.48042689053138815,0.709763370501748,0.5135135135135135,6.075541460563716,1,761,T1,45,0.1,no_ema
0.02627447770347585,2.684160352962662,0.22322322322322322,126.34200219950894,1,31,T1,45,0.1,no_floor
0.02627447750105502,2.805540368054085,0.21921921921921922,123.98882265890697,1,31,T1,45,0.1,no_ceiling
0.07694868047693043,1.5558372802402614,0.3163163163163163,20.449972148587964,1,39,T1,45,0.1,beta_low
0.010668247135059554,4.176429793235711,0.15315315315315314,209.97693454149163,1,36,T1,45,0.1,beta_high
0.9374441627387288,2.5718692522517075,0.20520520520520522,70.0247291053321,1,17,T1,46,0.1,full
0.29638607549484774,0.7307454298339592,0.5075075075075075,16.695586488021593,1,25,T1,46,0.1,no_ema
0.9374441627387288,2.5718692522517075,0.20520520520520522,70.0247291053321,1,17,T1,46,0.1,no_floor
0.9374531034772052,2.694971069108556,0.2022022022022022,86.27991136833845,1,17,T1,46,0.1,no_ceiling
0.9024313421765046,1.636184058489629,0.2922922922922923,21.20883077459068,1,19,T1,46,0.1,beta_low
0.15377749695273277,3.9281284310504785,0.17517517517517517,235.3224941785636,1,18,T1,46,0.1,beta_high
2.729558635225246,2.7712436747342153,0.22422422422422422,87.49637213700858,1,25,T1,47,0.1,full
0.5885443452826976,0.7902653148475045,0.5085085085085085,44.17077540082193,1,7,T1,47,0.1,no_ema
2.7295585113752012,2.771245536319561,0.22422422422422422,87.49637213700858,1,25,T1,47,0.1,no_floor
2.7340456839899914,2.8921461423838655,0.21621621621621623,133.24853100513354,1,25,T1,47,0.1,no_ceiling
1.2582048217405857,1.733219614043314,0.3053053053053053,44.17077540082193,1,14,T1,47,0.1,beta_low
0.653846974402691,4.021812931406372,0.18518518518518517,180.87175170717146,1,40,T1,47,0.1,beta_high
0.01779868298312915,2.6009076512955427,0.22722722722722724,85.10194619637815,1,18,T1,48,0.1,full
0.6695972711087053,0.7543086162636881,0.5105105105105106,17.8106761312405,1,28,T1,48,0.1,no_ema
0.017798675034056986,2.6009119050631018,0.22722722722722724,85.10194619637811,1,18,T1,48,0.1,no_floor
0.020194694577227827,2.721223321030385,0.22922922922922923,93.28142025349922,1,18,T1,48,0.1,no_ceiling
0.469827883964556,1.5433796553830326,0.3183183183183183,18.983603042720976,1,14,T1,48,0.1,beta_low
0.14924331747364078,3.9447134316446,0.1871871871871872,255.72176174383463,1,24,T1,48,0.1,beta_high
0.15846790196000402,2.767641606109368,0.22022022022022023,112.84092771878757,1,32,T1,49,0.1,full
0.5220086277108299,0.7357354426164207,0.5115115115115115,20.777479568007077,1,97,T1,49,0.1,no_ema
0.15846790051389956,2.767642721215846,0.22022022022022023,112.84092771878757,1,32,T1,49,0.1,no_floor
0.15751325672453395,2.976029173069147,0.22022022022022023,116.21674747912262,1,32,T1,49,0.1,no_ceiling
